384	14443	22
385	14444	8
386	14445	76
387	14446	2
388	14448	1
389	14449	42
390	14450	71
391	14451	1
392	14452	18
393	14453	89
394	14456	3
395	14457	58
396	14458	2
397	14460	3
398	14461	4
399	14462	2
400	14463	1
401	14464	45
402	14466	70
403	14467	31
404	14468	2
405	14469	1
406	14470	1
407	14471	69
408	14472	2
409	14473	14
410	14475	10
411	14476	3
412	14477	66
413	14479	21
414	14480	33
415	14481	2
416	14482	1
417	14483	2
418	14484	88
419	14485	2
420	14486	7
421	14487	10
422	14489	54
423	14491	70
424	14493	7
425	14494	67
426	14495	68
427	14497	60
428	14498	68
429	14499	22
430	14500	3
431	14501	3
432	14502	29
433	14503	5
434	14505	15
435	14506	32
436	14508	43
437	14509	10
438	14510	9
439	14511	40
440	14512	13
441	14514	1
442	14515	9
443	14516	64
444	14519	7
445	14521	59
446	14522	11
447	14523	2
448	14524	17
449	14525	4
450	14526	82
451	14527	74
452	14528	26
453	14529	6
454	14530	2
455	14531	77
456	14532	64
457	14534	24
458	14535	2
459	14536	2
460	14537	5
461	14538	5
462	14539	16
463	14540	70
464	14541	56
465	14542	2
466	14543	10
467	14544	1
468	14545	3
469	14546	3
470	14548	68
471	14549	21
472	14550	7
473	14551	3
474	14552	7
475	14553	61
476	14554	58
477	14555	74
478	14557	2
479	14558	34
480	14559	21
481	14560	67
482	14561	21
483	14562	1
484	14563	1
485	14564	1
486	14565	58
487	14566	2
488	14567	9
489	14568	9
490	14569	52
491	14570	13
492	14572	2
493	14575	64
494	14576	10
495	14577	1
496	14578	5
497	14579	14
498	14580	1
499	14581	14
500	14582	44
501	14584	1
502	14587	72
503	14590	57
504	14591	3
505	14592	60
506	14594	1
507	14595	57
508	14596	1
509	14597	26
510	14599	20
511	14600	15
512	14601	4
513	14602	1
514	14603	16
515	14604	63
516	14606	2
517	14607	78
518	14608	61
519	14609	76
520	14610	11
521	14611	85
522	14612	4
523	14613	3
524	14614	59
525	14615	23
526	14616	3
527	14617	1
528	14618	64
529	14619	1
530	14620	5
531	14621	3
532	14622	1
533	14623	22
534	14624	1
535	14625	76
536	14626	7
537	14627	14
538	14628	2
539	14629	10
540	14630	6
541	14632	11
542	14633	64
543	14634	1
544	14635	13
545	14637	1
546	14639	10
547	14640	5
548	14641	3
549	14643	2
550	14644	56
551	14645	16
552	14646	24
553	14648	8
554	14649	12
555	14650	3
556	14651	42
557	14653	1
558	14655	83
559	14657	14
560	14658	1
561	14659	8
562	14660	3
563	14662	84
564	14664	80
565	14665	14
566	14667	19
567	14668	25
568	14669	9
569	14670	52
570	14671	6
571	14672	12
572	14673	36
573	14674	13
574	14675	2
575	14676	9
576	14677	2
577	14678	80
578	14679	5
579	14680	2
580	14681	1
581	14683	37
582	14684	9
583	14685	8
584	14686	8
585	14687	77
586	14688	5
587	14690	73
588	14691	38
589	14693	1
590	14694	82
591	14695	8
592	14696	1
593	14698	3
594	14699	1
595	14701	73
596	14702	3
597	14703	85
598	14704	43
599	14705	28
600	14707	5
601	14708	2
602	14710	53
603	14711	2
604	14712	43
605	14713	9
606	14715	1
607	14716	4
608	14718	24
609	14721	4
610	14723	2
611	14724	78
612	14725	38
613	14727	8
614	14728	2
615	14729	32
616	14731	17
617	14732	23
618	14734	2
619	14737	11
620	14738	15
621	14739	4
622	14741	8
623	14742	22
624	14744	2
625	14745	7
626	14746	8
627	14747	79
628	14748	45
629	14749	6
630	14750	4
631	14752	6
632	14753	4
633	14754	1
634	14755	1
635	14756	6
636	14758	4
637	14759	10
638	14760	6
639	14761	16
640	14762	2
641	14763	3
642	14764	1
643	14765	3
644	14766	42
645	14767	80
646	14768	18
647	14769	2
648	14770	6
649	14771	18
650	14773	58
651	14774	54
652	14775	2
653	14776	60
654	14777	48
655	14778	2
656	14779	5
657	14780	1
658	14781	3
659	14782	44
660	14783	1
661	14784	9
662	14786	79
663	14787	2
664	14788	4
665	14789	11
666	14790	18
667	14792	5
668	14793	2
669	14794	2
670	14795	3
671	14797	7
672	14799	46
673	14800	29
674	14802	14
675	14803	4
676	14804	7
677	14806	1
678	14808	50
679	14809	30
680	14815	2
681	14817	9
682	14818	8
683	14819	35
684	14820	11
685	14822	5
686	14824	70
687	14825	1
688	14826	2
689	14827	1
690	14829	4
691	14830	4
692	14831	41
693	14832	1
694	14833	14
695	14834	74
696	14835	6
697	14836	1
698	14837	1
699	14838	2
700	14839	61
701	14840	72
702	14842	15
703	14843	20
704	14844	66
705	14845	68
706	14846	6
707	14848	6
708	14849	75
709	14850	2
710	14851	5
711	14854	52
712	14855	2
713	14856	5
714	14857	10
715	14858	8
716	14859	24
717	14860	2
718	14862	7
719	14863	1
720	14864	5
721	14866	43
722	14867	1
723	14871	47
724	14873	44
725	14874	1
726	14876	5
727	14877	29
728	14878	14
729	14879	87
730	14880	2
731	14881	1
732	14882	31
733	14883	1
734	14884	56
735	14885	2
736	14887	2
737	14888	46
738	14889	47
739	14890	51
740	14891	31
741	14892	1
742	14893	77
743	14894	53
744	14895	3
745	14896	3
746	14897	1
747	14898	56
748	14899	3
749	14900	48
750	14902	17
751	14903	33
752	14905	6
753	14908	2
754	14909	1
755	14910	7
756	14911	34
757	14913	9
758	14914	8
759	14915	5
760	14916	2
761	14917	50
762	14918	2
763	14920	8
764	14922	1
765	14923	5
766	14925	65
767	14927	47
768	14928	1
769	14930	3
770	14931	13
771	14932	21
772	14933	1
773	14934	5
774	14936	14
775	14937	51
776	14939	73
777	14940	7
778	14942	43
779	14944	1
780	14945	1
781	14947	3
782	14948	43
783	14949	63
784	14950	2
785	14952	18
786	14953	1
787	14954	1
788	14956	1
789	14957	39
790	14958	14
791	14960	3
792	14961	61
793	14962	1
794	14963	60
795	14964	2
796	14965	2
797	14966	38
798	14967	31
799	14968	2
800	14969	1
801	14970	71
802	14971	70
803	14972	11
804	14973	46
805	14974	14
806	14975	42
807	14976	84
808	14977	37
809	14978	4
810	14979	21
811	14980	39
812	14981	2
813	14983	49
814	14985	1
815	14986	65
816	14987	44
817	14988	58
818	14989	3
819	14990	49
820	14992	8
821	14993	54
822	14994	42
823	14995	3
824	14997	19
825	14999	13
826	15000	9
827	15001	1
828	15002	12
829	15003	11
830	15004	29
831	15007	62
832	15008	5
833	15009	8
834	15010	38
835	15011	6
836	15013	6
837	15014	3
838	15015	17
839	15017	65
840	15018	33
841	15019	74
842	15020	39
843	15021	5
844	15022	61
845	15023	76
846	15024	2
847	15028	35
848	15029	14
849	15030	18
850	15031	35
851	15033	15
852	15035	1
853	15036	54
854	15037	4
855	15039	14
856	15040	11
857	15041	4
858	15042	1
859	15043	3
860	15044	37
861	15046	1
862	15049	18
863	15050	12
864	15052	2
865	15053	9
866	15054	20
867	15055	6
868	15056	30
869	15057	30
870	15058	49
871	15059	9
872	15060	8
873	15062	27
874	15063	3
875	15064	55
876	15065	2
877	15066	1
878	15067	42
879	15068	6
880	15069	12
881	15071	4
882	15072	57
883	15073	4
884	15074	49
885	15075	2
886	15076	48
887	15079	54
888	15080	2
889	15081	4
890	15082	3
891	15083	6
892	15084	25
893	15087	14
894	15089	1
895	15091	1
896	15092	22
897	15093	1
898	15094	1
899	15096	2
900	15099	5
901	15101	17
902	15102	1
903	15103	71
904	15104	34
905	15105	7
906	15109	2
907	15110	3
908	15111	1
909	15112	18
910	15113	15
911	15115	1
912	15116	4
913	15117	3
914	15119	36
915	15120	72
916	15123	47
917	15124	2
918	15125	8
919	15126	16
920	15127	35
921	15128	44
922	15129	1
923	15130	2
924	15131	65
925	15132	15
926	15134	2
927	15135	56
928	15137	3
929	15139	2
930	15142	38
931	15143	54
932	15144	4
933	15145	70
934	15147	1
935	15148	4
936	15149	3
937	15152	39
938	15153	1
939	15154	4
940	15155	2
941	15156	2
942	15157	7
943	15158	1
944	15164	34
945	15165	22
946	15166	6
947	15167	54
948	15168	28
949	15169	5
950	15171	47
951	15172	1
952	15175	4
953	15176	50
954	15177	1
955	15178	4
956	15179	2
957	15180	8
958	15183	1
959	15184	18
960	15185	4
961	15186	1
962	15187	9
963	15188	2
964	15189	82
965	15190	12
966	15191	6
967	15192	5
968	15193	1
969	15194	41
970	15195	58
971	15196	9
972	15197	11
973	15198	3
974	15199	15
975	15200	27
976	15201	4
977	15202	1
978	15203	4
979	15204	32
980	15206	28
981	15208	70
982	15209	24
983	15210	18
984	15211	43
985	15212	5
986	15214	35
987	15215	2
988	15216	30
989	15217	2
990	15218	1
991	15219	36
992	15220	7
993	15221	2
994	15222	22
995	15223	37
996	15224	11
997	15227	72
998	15228	21
999	15229	1
1000	15230	1
1001	15232	26
1002	15233	46
1003	15234	2
1004	15235	28
1005	15237	7
1006	15238	1
1007	15239	8
1008	15241	1
1009	15243	79
1010	15244	4
1011	15245	1
1012	15246	45
1013	15247	1
1014	15250	44
1015	15255	15
1016	15256	3
1017	15257	47
1018	15258	2
1019	15259	1
1020	15260	45
1021	15261	1
1022	15262	2
1023	15263	68
1024	15264	6
1025	15265	1
1026	15268	1
1027	15270	42
1028	15271	7
1029	15273	83
1030	15274	2
1031	15275	80
1032	15276	15
1033	15277	11
1034	15278	1
1035	15279	79
1036	15280	18
1037	15281	23
1038	15282	36
1039	15283	1
1040	15284	33
1041	15286	77
1042	15288	3
1043	15289	47
1044	15290	4
1045	15291	3
1046	15293	2
1047	15295	14
1048	15296	1
1049	15300	39
1050	15301	2
1051	15303	23
1052	15304	7
1053	15307	5
1054	15308	9
1055	15309	28
1056	15310	35
1057	15312	76
1058	15313	15
1059	15315	1
1060	15317	9
1061	15318	2
1062	15319	13
1063	15320	5
1064	15321	3
1065	15323	3
1066	15324	1
1067	15326	1
1068	15327	66
1069	15328	7
1070	15329	4
1071	15332	14
1072	15334	3
1073	15336	23
1074	15337	1
1075	15340	2
1076	15342	18
1077	15343	1
1078	15344	23
1079	15345	3
1080	15346	23
1081	15347	4
1082	15350	4
1083	15351	2
1084	15352	14
1085	15354	2
1086	15355	1
1087	15356	1
1088	15358	1
1089	15359	2
1090	15361	2
1091	15362	1
1092	15363	54
1093	15364	14
1094	15365	28
1095	15367	4
1096	15369	39
1097	15371	3
1098	15372	12
1099	15374	17
1100	15375	42
1101	15376	60
1102	15377	5
1103	15378	6
1104	15379	5
1105	15381	2
1106	15382	4
1107	15383	22
1108	15384	52
1109	15385	32
1110	15386	25
1111	15387	1
1112	15388	47
1113	15389	9
1114	15390	2
1115	15391	25
1116	15393	3
1117	15394	81
1118	15396	32
1119	15397	1
1120	15398	64
1121	15399	5
1122	15400	11
1123	15402	2
1124	15403	36
1125	15404	26
1126	15405	27
1127	15406	49
1128	15407	1
1129	15408	54
1130	15409	68
1131	15410	5
1132	15411	2
1133	15412	9
1134	15414	2
1135	15415	7
1136	15416	2
1137	15417	54
1138	15418	7
1139	15419	1
1140	15421	1
1141	15422	1
1142	15423	44
1143	15424	15
1144	15425	11
1145	15426	25
1146	15427	9
1147	15428	31
1148	15430	4
1149	15431	20
1150	15432	16
1151	15434	1
1152	15435	76
1153	15442	11
1154	15445	1
1155	15447	23
1156	15448	11
1157	15449	49
1158	15450	3
1159	15451	19
1160	15452	36
1161	15453	49
1162	15454	1
1163	15455	1
1164	15456	3
1165	15457	16
1166	15458	26
1167	15459	5
1168	15460	60
1169	15461	2
1170	15462	3
1171	15463	1
1172	15465	6
1173	15466	1
1174	15468	42
1175	15469	22
1176	15471	11
1177	15473	2
1178	15474	82
1179	15476	17
1180	15477	45
1181	15478	9
1182	15479	49
1183	15480	1
1184	15481	5
1185	15482	34
1186	15484	34
1187	15487	20
1188	15488	16
1189	15489	7
1190	15490	17
1191	15492	43
1192	15494	5
1193	15495	27
1194	15496	1
1195	15497	55
1196	15498	1
1197	15499	3
1198	15500	1
1199	15501	47
1200	15503	1
1201	15505	1
1202	15506	2
1203	15508	3
1204	15509	39
1205	15510	1
1206	15511	54
1207	15512	1
1208	15513	1
1209	15515	1
1210	15516	16
1211	15517	2
1212	15518	5
1213	15519	13
1214	15521	31
1215	15522	1
1216	15523	13
1217	15524	27
1218	15525	3
1219	15526	13
1220	15527	1
1221	15528	4
1222	15529	1
1223	15530	37
1224	15531	9
1225	15532	6
1226	15533	3
1227	15534	48
1228	15535	3
1229	15536	2
1230	15537	25
1231	15539	35
1232	15540	1
1233	15541	50
1234	15547	12
1235	15548	5
1236	15549	55
1237	15550	1
1238	15551	81
1239	15552	63
1240	15553	54
1241	15554	3
1242	15555	3
1243	15556	3
1244	15557	16
1245	15558	2
1246	15559	1
1247	15564	3
1248	15565	1
1249	15566	14
1250	15567	7
1251	15568	21
1252	15569	2
1253	15570	3
1254	15571	4
1255	15572	20
1256	15573	2
1257	15574	5
1258	15575	3
1259	15576	1
1260	15577	1
1261	15578	10
1262	15579	31
1263	15581	1
1264	15582	1
1265	15583	1
1266	15584	3
1267	15585	4
1268	15586	31
1269	15587	7
1270	15588	17
1271	15589	3
1272	15590	15
1273	15592	30
1274	15593	5
1275	15594	9
1276	15595	10
1277	15596	17
1278	15597	36
1279	15598	80
1280	15599	5
1281	15602	78
1282	15603	1
1283	15604	5
1284	15605	2
1285	15606	3
1286	15607	19
1287	15608	29
1288	15609	1
1289	15610	14
1290	15612	40
1291	15613	5
1292	15614	3
1293	15615	39
1294	15616	2
1295	15617	1
1296	15619	46
1297	15620	1
1298	15622	19
1299	15623	18
1300	15625	2
1301	15626	3
1302	15627	2
1303	15628	73
1304	15630	52
1305	15631	1
1306	15633	2
1307	15634	1
1308	15636	2
1309	15640	5
1310	15643	43
1311	15644	3
1312	15645	2
1313	15646	4
1314	15647	2
1315	15648	1
1316	15649	30
1317	15650	3
1318	15651	24
1319	15652	2
1320	15653	28
1321	15654	1
1322	15656	2
1323	15657	3
1324	15658	36
1325	15664	7
1326	15665	16
1327	15667	40
1328	15668	35
1329	15669	20
1330	15671	1
1331	15672	23
1332	15673	48
1333	15674	66
1334	15675	7
1335	15676	15
1336	15677	18
1337	15678	5
1338	15679	1
1339	15680	15
1340	15681	1
1341	15682	40
1342	15684	8
1343	15686	2
1344	15688	5
1345	15689	7
1346	15690	1
1347	15691	2
1348	15692	3
1349	15693	8
1350	15694	1
1351	15696	4
1352	15697	4
1353	15698	1
1354	15699	14
1355	15700	2
1356	15703	4
1357	15704	16
1358	15705	74
1359	15706	12
1360	15707	2
1361	15708	1
1362	15710	1
1363	15711	27
1364	15712	4
1365	15713	3
1366	15714	11
1367	15716	35
1368	15717	12
1369	15718	42
1370	15720	1
1371	15722	9
1372	15723	8
1373	15724	12
1374	15725	10
1375	15726	82
1376	15727	20
1377	15728	7
1378	15730	21
1379	15733	67
1380	15734	25
1381	15735	4
1382	15736	36
1383	15737	42
1384	15739	14
1385	15740	47
1386	15741	2
1387	15742	3
1388	15743	3
1389	15744	4
1390	15745	1
1391	15746	57
1392	15747	2
1393	15750	5
1394	15751	16
1395	15752	4
1396	15753	9
1397	15754	7
1398	15756	1
1399	15757	4
1400	15758	20
1401	15759	1
1402	15760	40
1403	15761	12
1404	15762	6
1405	15763	1
1406	15765	21
1407	15766	2
1408	15769	1
1409	15772	15
1410	15773	30
1411	15774	13
1412	15791	1
1413	15792	2
1414	15801	3
1415	15809	1
1416	15813	2
1417	15820	3
1418	15822	3
1419	15827	31
1420	15828	5
1421	15830	20
1422	15831	5
1423	15832	3
1424	15834	22
1425	15835	16
1426	15836	1
1427	15837	13
1428	15838	70
1429	15839	25
1430	15841	1
1431	15842	12
1432	15843	10
1433	15844	32
1434	15845	7
1435	15846	2
1436	15847	6
1437	15848	9
1438	15849	74
1439	15850	2
1440	15851	2
1441	15852	2
1442	15853	2
1443	15854	25
1444	15858	6
1445	15859	67
1446	15860	1
1447	15861	20
1448	15862	80
1449	15864	6
1450	15867	19
1451	15869	22
1452	15870	47
1453	15871	57
1454	15872	2
1455	15873	54
1456	15874	4
1457	15875	1
1458	15876	44
1459	15877	14
1460	15878	25
1461	15879	79
1462	15881	24
1463	15882	18
1464	15883	15
1465	15884	8
1466	15885	44
1467	15887	65
1468	15888	9
1469	15889	2
1470	15890	12
1471	15891	4
1472	15892	31
1473	15893	32
1474	15894	4
1475	15895	8
1476	15896	2
1477	15899	1
1478	15900	49
1479	15901	37
1480	15902	1
1481	15903	3
1482	15904	4
1483	15905	1
1484	15906	8
1485	15907	44
1486	15908	17
1487	15909	3
1488	15910	3
1489	15912	28
1490	15913	25
1491	15914	3
1492	15915	40
1493	15916	14
1494	15917	39
1495	15918	6
1496	15919	2
1497	15920	1
1498	15921	33
1499	15922	7
1500	15925	12
1501	15926	23
1502	15927	3
1503	15928	27
1504	15929	3
1505	15930	2
1506	15932	1
1507	15933	1
1508	15936	1
1509	15939	2
1510	15940	1
1511	15941	1
1512	15954	1
1513	15957	1
1514	15960	1
1515	15969	1
1516	15970	1
1517	15990	2
1518	15992	1
1519	15994	2
1520	15996	39
1521	15997	37
1522	15998	20
1523	15999	5
1524	16000	1
